# PyATRAC1 Debug Log - 2025-06-11 13:45:08
# Format: [TIMESTAMP][IMPL][FILE:LINE][FUNC][CH{n}][FR{nnn}][BAND_{name}] STAGE: data_type=values |META: ... |SRC: ...
#
[2025-06-11T13:45:08.863185][PYTRAC][mdct.py:88][__call__][CH0][FR000][BAND_DEBUG] MDCT_SCALE_CURRENT: value=[0.500000] |META: size=1 range=[0.500000,0.500000] sum=0.500000 mean=0.500000 nonzero=1 |SRC: algorithm=mdct_internal operation=current_scale transform_size=64
[2025-06-11T13:45:08.863314][PYTRAC][mdct.py:92][__call__][CH0][FR000][BAND_DEBUG] MDCT_PRE_ROTATION: values=[-0.000103,0.000003,0.088382,0.001085,-0.000009...0.000034,0.084261,0.026694,-0.000006,0.000005] |META: size=24 range=[-0.000103,0.088382] sum=0.402483 mean=0.016770 nonzero=24 |SRC: algorithm=mdct_internal operation=pre_rotation
[2025-06-11T13:45:08.863462][PYTRAC][mdct.py:108][__call__][CH0][FR000][BAND_DEBUG] MDCT_FFT_INPUT: complex=[-0.000009,0.000000,-0.000009,0.000002,-0.000007...0.000005,0.000000,0.000003,0.000001,0.000001] |META: size=16 range=[-0.000009,0.000005] sum=-0.000009 mean=-0.000001 nonzero=16 |SRC: algorithm=mdct_internal operation=fft_input
[2025-06-11T13:45:08.863596][PYTRAC][mdct.py:121][__call__][CH0][FR000][BAND_DEBUG] MDCT_FFT_OUTPUT: complex=[-0.000063,-0.000001,0.000000,0.000000,0.000000...-0.000000,0.000000,0.000000,-0.000000,0.000000] |META: size=16 range=[-0.000063,0.000000] sum=-0.000064 mean=-0.000004 nonzero=16 |SRC: algorithm=mdct_internal operation=fft_output
[2025-06-11T13:45:08.863723][PYTRAC][mdct.py:139][__call__][CH0][FR000][BAND_DEBUG] MDCT_POST_ROTATION: values=[-0.000063,-0.000001,0.088382,0.001085,0.000006...0.000000,0.084261,0.026694,0.000000,0.000000] |META: size=24 range=[-0.000063,0.088382] sum=0.402733 mean=0.016781 nonzero=24 |SRC: algorithm=mdct_internal operation=post_rotation
[2025-06-11T13:45:08.863811][PYTRAC][mdct.py:453][mdct][CH0][FR000][BAND_MID] MDCT_RAW_DCT: BLK3=[0.000006,0.000007,-0.000000,-0.000000,-0.000000...0.000000,0.000000,0.000000,0.000000,-0.000000] |META: size=32 range=[-0.000000,0.000007] sum=0.000013 mean=0.000000 nonzero=32 |SRC:
[2025-06-11T13:45:08.863890][PYTRAC][mdct.py:454][mdct][CH0][FR000][BAND_MID] MDCT_TRANSFORM_INFO: BLK3=[512.000000,32.000000] |META: size=2 range=[32.000000,512.000000] sum=544.000000 mean=272.000000 nonzero=2 |SRC: mdct_engine=mdct64
[2025-06-11T13:45:08.863980][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_MID] MDCT_RAW_OUTPUT: coeffs=[0.000006,0.000007,-0.000000,-0.000000,-0.000000...0.000000,0.000000,0.000000,0.000000,-0.000000] |META: size=32 range=[-0.000000,0.000007] sum=0.000013 mean=0.000000 nonzero=32 |SRC: algorithm=mdct block=3 mdct_engine=mdct64
[2025-06-11T13:45:08.864066][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_MID] MDCT_PRE_ASSIGNMENT: details=[128.000000,96.000000,32.000000,1.000000] |META: size=4 range=[1.000000,128.000000] sum=257.000000 mean=64.250000 nonzero=4 |SRC: algorithm=mdct block=3 operation=pre_assignment
[2025-06-11T13:45:08.864154][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_MID] MDCT_BUFFER_BEFORE: coeffs=[0.000000,0.000000,0.000000,0.000000,0.000000...0.000000,0.000000,0.000000,0.000000,0.000000] |META: size=16 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC: algorithm=mdct block=3 operation=buffer_before_assignment
[2025-06-11T13:45:08.864242][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_MID] MDCT_BUFFER_AFTER: coeffs=[0.000006,0.000007,-0.000000,-0.000000,-0.000000...-0.000000,-0.000000,-0.000000,0.000000,-0.000000] |META: size=16 range=[-0.000000,0.000007] sum=0.000013 mean=0.000001 nonzero=16 |SRC: algorithm=mdct block=3 operation=buffer_after_assignment
[2025-06-11T13:45:08.864390][PYTRAC][mdct.py:481][mdct][CH0][FR000][BAND_MID] MDCT_BLOCK_OUTPUT: coeffs=[0.000006,0.000007,-0.000000,-0.000000,-0.000000...0.000000,0.000000,0.000000,0.000000,-0.000000] |META: size=32 range=[-0.000000,0.000007] sum=0.000013 mean=0.000000 nonzero=32 |SRC: algorithm=mdct block=3
[2025-06-11T13:45:08.864490][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_MID] MDCT_AFTER_SCALE: coeffs=[0.000006,0.000007,-0.000000,-0.000000,-0.000000...0.000000,0.000000,0.000000,0.000000,-0.000000] |META: size=32 range=[-0.000000,0.000007] sum=0.000013 mean=0.000000 nonzero=32 |SRC: algorithm=mdct block=3 scale_factor=1.0
[2025-06-11T13:45:08.864588][PYTRAC][mdct.py:491][mdct][CH0][FR000][BAND_MID] MDCT_AFTER_LEVEL: coeffs=[0.000006,0.000007,-0.000000,-0.000000,-0.000000...0.000000,0.000000,0.000000,0.000000,-0.000000] |META: size=32 range=[-0.000000,0.000007] sum=0.000013 mean=0.000000 nonzero=32 |SRC: algorithm=mdct block=3 level_applied=1.0
[2025-06-11T13:45:08.864753][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_MID] MDCT_AFTER_SWAP: coeffs=[-0.000000,0.000000,0.000000,0.000000,0.000000...-0.000000,-0.000000,-0.000000,0.000007,0.000006] |META: size=32 range=[-0.000000,0.000007] sum=0.000013 mean=0.000000 nonzero=32 |SRC: algorithm=mdct block=3 operation=swap_array
[2025-06-11T13:45:08.864848][PYTRAC][mdct.py:509][mdct][CH0][FR000][BAND_MID] MDCT_OUTPUT: coeffs=[-0.000023,-0.000067,-0.000102,-0.000126,-0.000138...-0.000051,-0.000034,-0.000018,-0.000003,0.000011] |META: size=16 range=[-0.000139,0.000011] sum=-0.001202 mean=-0.000075 nonzero=16 |SRC: algorithm=mdct band_complete=True total_coeffs=128
[2025-06-11T13:45:08.864932][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_HIGH] MDCT_SRCBUF_ASSIGNED: samples=[0.000000,0.000000,0.000000,0.000000,0.000000...0.000000,0.000000,0.000000,0.000000,0.000000] |META: size=16 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC: algorithm=buffer_tracking operation=srcbuf_assignment
[2025-06-11T13:45:08.865031][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_HIGH] MDCT_BAND_PARAMS: params=[8.000000,256.000000,32.000000,0.000000,2.000000] |META: size=5 range=[0.000000,256.000000] sum=298.000000 mean=59.599998 nonzero=4 |SRC: algorithm=mdct num_mdct_blocks=8 buf_sz=256 block_sz=32
[2025-06-11T13:45:08.865115][PYTRAC][mdct.py:412][mdct][CH0][FR000][BAND_HIGH] MDCT_PRE_WINDOW: BLK0=[0.000000,0.000000,0.000000,0.000000,0.000000...0.000000,0.000000,0.000000,0.000000,0.000000] |META: size=16 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC:
[2025-06-11T13:45:08.865199][PYTRAC][mdct.py:413][mdct][CH0][FR000][BAND_HIGH] MDCT_WINDOW_FUNC: BLK0=[0.024541,0.073565,0.122411,0.170962,0.219101...0.534998,0.575808,0.615232,0.653173,0.689541] |META: size=16 range=[0.024541,0.689541] sum=5.967371 mean=0.372961 nonzero=16 |SRC:
[2025-06-11T13:45:08.865380][PYTRAC][mdct.py:427][mdct][CH0][FR000][BAND_HIGH] MDCT_WINDOW_APPLIED: BLK0=[0.000000,0.000000,0.000000,0.000000,0.000000...0.000000,0.000000,0.000000,0.000000,0.000000] |META: size=16 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC:
[2025-06-11T13:45:08.865478][PYTRAC][mdct.py:428][mdct][CH0][FR000][BAND_HIGH] MDCT_WINDOW_DIFF: BLK0=[0.000000,0.000000,0.000000,0.000000,0.000000...0.000000,0.000000,0.000000,0.000000,0.000000] |META: size=16 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC:
[2025-06-11T13:45:08.865571][PYTRAC][mdct.py:434][mdct][CH0][FR000][BAND_HIGH] MDCT_WINDOWED_FINAL: BLK0=[0.000000,0.000000,0.000000,0.000000,0.000000...0.000000,0.000000,0.000000,0.000000,0.000000] |META: size=64 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC:
[2025-06-11T13:45:08.865656][PYTRAC][mdct.py:438][mdct][CH0][FR000][BAND_HIGH] MDCT_WINDOWED: samples=[0.000000,0.000000,0.000000,0.000000,0.000000...0.000000,0.000000,0.000000,0.000000,0.000000] |META: size=64 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC: algorithm="mdct" mdct_size=32 window_type="sine" block=0
[2025-06-11T13:45:08.865736][PYTRAC][mdct.py:442][mdct][CH0][FR000][BAND_HIGH] MDCT_TRANSFORM_INPUT: BLK0=[0.000000,0.000000,0.000000,0.000000,0.000000...0.000000,0.000000,0.000000,0.000000,0.000000] |META: size=64 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC:
[2025-06-11T13:45:08.865839][PYTRAC][mdct.py:88][__call__][CH0][FR000][BAND_DEBUG] MDCT_SCALE_CURRENT: value=[0.500000] |META: size=1 range=[0.500000,0.500000] sum=0.500000 mean=0.500000 nonzero=1 |SRC: algorithm=mdct_internal operation=current_scale transform_size=64
[2025-06-11T13:45:08.865926][PYTRAC][mdct.py:92][__call__][CH0][FR000][BAND_DEBUG] MDCT_PRE_ROTATION: values=[0.000000,0.000000,0.088382,0.001085,0.000000...0.000000,0.084261,0.026694,0.000000,0.000000] |META: size=24 range=[0.000000,0.088382] sum=0.402792 mean=0.016783 nonzero=8 |SRC: algorithm=mdct_internal operation=pre_rotation
[2025-06-11T13:45:08.866030][PYTRAC][mdct.py:108][__call__][CH0][FR000][BAND_DEBUG] MDCT_FFT_INPUT: complex=[0.000000,0.000000,0.000000,0.000000,0.000000...0.000000,0.000000,0.000000,0.000000,0.000000] |META: size=16 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC: algorithm=mdct_internal operation=fft_input
[2025-06-11T13:45:08.866153][PYTRAC][mdct.py:121][__call__][CH0][FR000][BAND_DEBUG] MDCT_FFT_OUTPUT: complex=[0.000000,0.000000,0.000000,0.000000,0.000000...0.000000,0.000000,0.000000,0.000000,0.000000] |META: size=16 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC: algorithm=mdct_internal operation=fft_output
[2025-06-11T13:45:08.866388][PYTRAC][mdct.py:139][__call__][CH0][FR000][BAND_DEBUG] MDCT_POST_ROTATION: values=[0.000000,0.000000,0.088382,0.001085,-0.000000...0.000000,0.084261,0.026694,-0.000000,0.000000] |META: size=24 range=[0.000000,0.088382] sum=0.402792 mean=0.016783 nonzero=8 |SRC: algorithm=mdct_internal operation=post_rotation
[2025-06-11T13:45:08.866492][PYTRAC][mdct.py:453][mdct][CH0][FR000][BAND_HIGH] MDCT_RAW_DCT: BLK0=[-0.000000,0.000000,-0.000000,0.000000,-0.000000...0.000000,-0.000000,0.000000,-0.000000,0.000000] |META: size=32 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC:
[2025-06-11T13:45:08.866574][PYTRAC][mdct.py:454][mdct][CH0][FR000][BAND_HIGH] MDCT_TRANSFORM_INFO: BLK0=[512.000000,32.000000] |META: size=2 range=[32.000000,512.000000] sum=544.000000 mean=272.000000 nonzero=2 |SRC: mdct_engine=mdct64
[2025-06-11T13:45:08.866664][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_HIGH] MDCT_RAW_OUTPUT: coeffs=[-0.000000,0.000000,-0.000000,0.000000,-0.000000...0.000000,-0.000000,0.000000,-0.000000,0.000000] |META: size=32 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC: algorithm=mdct block=0 mdct_engine=mdct64
[2025-06-11T13:45:08.866751][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_HIGH] MDCT_PRE_ASSIGNMENT: details=[256.000000,0.000000,32.000000,2.000000] |META: size=4 range=[0.000000,256.000000] sum=290.000000 mean=72.500000 nonzero=3 |SRC: algorithm=mdct block=0 operation=pre_assignment
[2025-06-11T13:45:08.866838][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_HIGH] MDCT_BUFFER_BEFORE: coeffs=[0.000000,0.000000,0.000000,0.000000,0.000000...0.000000,0.000000,0.000000,0.000000,0.000000] |META: size=16 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC: algorithm=mdct block=0 operation=buffer_before_assignment
[2025-06-11T13:45:08.866925][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_HIGH] MDCT_BUFFER_AFTER: coeffs=[-0.000000,0.000000,-0.000000,0.000000,-0.000000...0.000000,-0.000000,0.000000,-0.000000,0.000000] |META: size=16 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC: algorithm=mdct block=0 operation=buffer_after_assignment
[2025-06-11T13:45:08.867005][PYTRAC][mdct.py:481][mdct][CH0][FR000][BAND_HIGH] MDCT_BLOCK_OUTPUT: coeffs=[-0.000000,0.000000,-0.000000,0.000000,-0.000000...0.000000,-0.000000,0.000000,-0.000000,0.000000] |META: size=32 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC: algorithm=mdct block=0
[2025-06-11T13:45:08.867090][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_HIGH] MDCT_AFTER_SCALE: coeffs=[-0.000000,0.000000,-0.000000,0.000000,-0.000000...0.000000,-0.000000,0.000000,-0.000000,0.000000] |META: size=32 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC: algorithm=mdct block=0 scale_factor=2.0
[2025-06-11T13:45:08.867171][PYTRAC][mdct.py:491][mdct][CH0][FR000][BAND_HIGH] MDCT_AFTER_LEVEL: coeffs=[-0.000000,0.000000,-0.000000,0.000000,-0.000000...0.000000,-0.000000,0.000000,-0.000000,0.000000] |META: size=32 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC: algorithm=mdct block=0 level_applied=2.0
[2025-06-11T13:45:08.867307][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_HIGH] MDCT_AFTER_SWAP: coeffs=[0.000000,-0.000000,0.000000,-0.000000,0.000000...-0.000000,0.000000,-0.000000,0.000000,-0.000000] |META: size=32 range=[-0.000000,-0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC: algorithm=mdct block=0 operation=swap_array
[2025-06-11T13:45:08.867417][PYTRAC][mdct.py:412][mdct][CH0][FR000][BAND_HIGH] MDCT_PRE_WINDOW: BLK1=[0.000000,0.000000,0.000000,0.000000,0.000000...-0.000089,0.000194,-0.000334,0.000577,-0.000909] |META: size=16 range=[-0.000909,0.000577] sum=-0.000526 mean=-0.000033 nonzero=9 |SRC:
[2025-06-11T13:45:08.867576][PYTRAC][mdct.py:413][mdct][CH0][FR000][BAND_HIGH] MDCT_WINDOW_FUNC: BLK1=[0.024541,0.073565,0.122411,0.170962,0.219101...0.534998,0.575808,0.615232,0.653173,0.689541] |META: size=16 range=[0.024541,0.689541] sum=5.967371 mean=0.372961 nonzero=16 |SRC:
[2025-06-11T13:45:08.867702][PYTRAC][mdct.py:427][mdct][CH0][FR000][BAND_HIGH] MDCT_WINDOW_APPLIED: BLK1=[0.000000,0.000000,0.000000,0.000000,0.000000...-0.000075,0.000158,-0.000263,0.000437,-0.000658] |META: size=16 range=[-0.000658,0.000437] sum=-0.000371 mean=-0.000023 nonzero=9 |SRC:
[2025-06-11T13:45:08.867781][PYTRAC][mdct.py:428][mdct][CH0][FR000][BAND_HIGH] MDCT_WINDOW_DIFF: BLK1=[0.000000,0.000000,0.000000,0.000000,0.000000...0.000014,-0.000035,0.000071,-0.000140,0.000251] |META: size=16 range=[-0.000140,0.000251] sum=0.000155 mean=0.000010 nonzero=9 |SRC:
[2025-06-11T13:45:08.867858][PYTRAC][mdct.py:434][mdct][CH0][FR000][BAND_HIGH] MDCT_WINDOWED_FINAL: BLK1=[0.000000,0.000000,0.000000,0.000000,0.000000...-0.000002,0.000005,0.000002,0.000001,0.000000] |META: size=64 range=[-0.001735,0.004489] sum=0.003822 mean=0.000060 nonzero=25 |SRC:
[2025-06-11T13:45:08.867935][PYTRAC][mdct.py:438][mdct][CH0][FR000][BAND_HIGH] MDCT_WINDOWED: samples=[0.000000,0.000000,0.000000,0.000000,0.000000...-0.000002,0.000005,0.000002,0.000001,0.000000] |META: size=64 range=[-0.001735,0.004489] sum=0.003822 mean=0.000060 nonzero=25 |SRC: algorithm="mdct" mdct_size=32 window_type="sine" block=1
[2025-06-11T13:45:08.868010][PYTRAC][mdct.py:442][mdct][CH0][FR000][BAND_HIGH] MDCT_TRANSFORM_INPUT: BLK1=[0.000000,0.000000,0.000000,0.000000,0.000000...-0.000002,0.000005,0.000002,0.000001,0.000000] |META: size=64 range=[-0.001735,0.004489] sum=0.003822 mean=0.000060 nonzero=25 |SRC:
[2025-06-11T13:45:08.868105][PYTRAC][mdct.py:88][__call__][CH0][FR000][BAND_DEBUG] MDCT_SCALE_CURRENT: value=[0.500000] |META: size=1 range=[0.500000,0.500000] sum=0.500000 mean=0.500000 nonzero=1 |SRC: algorithm=mdct_internal operation=current_scale transform_size=64
[2025-06-11T13:45:08.868186][PYTRAC][mdct.py:92][__call__][CH0][FR000][BAND_DEBUG] MDCT_PRE_ROTATION: values=[0.000372,0.000000,0.088382,0.001085,0.000033...0.000000,0.084261,0.026694,-0.000001,0.000000] |META: size=24 range=[-0.000325,0.088382] sum=0.407392 mean=0.016975 nonzero=20 |SRC: algorithm=mdct_internal operation=pre_rotation
[2025-06-11T13:45:08.868336][PYTRAC][mdct.py:108][__call__][CH0][FR000][BAND_DEBUG] MDCT_FFT_INPUT: complex=[0.000033,-0.000000,0.000371,-0.000041,-0.000028...-0.000001,0.000000,-0.000000,0.000000,-0.000000] |META: size=16 range=[-0.000041,0.000371] sum=0.000342 mean=0.000021 nonzero=16 |SRC: algorithm=mdct_internal operation=fft_input
[2025-06-11T13:45:08.868473][PYTRAC][mdct.py:121][__call__][CH0][FR000][BAND_DEBUG] MDCT_FFT_OUTPUT: complex=[0.000335,-0.000034,0.000278,-0.000151,0.000177...-0.000507,-0.000162,-0.000384,-0.000195,-0.000179] |META: size=16 range=[-0.000519,0.000335] sum=-0.002108 mean=-0.000132 nonzero=16 |SRC: algorithm=mdct_internal operation=fft_output
[2025-06-11T13:45:08.868583][PYTRAC][mdct.py:139][__call__][CH0][FR000][BAND_DEBUG] MDCT_POST_ROTATION: values=[0.000335,-0.000034,0.088382,0.001085,-0.000030...-0.000423,0.084261,0.026694,0.000006,-0.000037] |META: size=24 range=[-0.000423,0.088382] sum=0.402619 mean=0.016776 nonzero=24 |SRC: algorithm=mdct_internal operation=post_rotation
[2025-06-11T13:45:08.868742][PYTRAC][mdct.py:453][mdct][CH0][FR000][BAND_HIGH] MDCT_RAW_DCT: BLK1=[-0.000030,-0.000027,-0.000023,-0.000017,-0.000010...-0.000027,-0.000022,-0.000016,-0.000010,-0.000003] |META: size=32 range=[-0.000041,0.000031] sum=-0.000240 mean=-0.000007 nonzero=32 |SRC:
[2025-06-11T13:45:08.868822][PYTRAC][mdct.py:454][mdct][CH0][FR000][BAND_HIGH] MDCT_TRANSFORM_INFO: BLK1=[512.000000,32.000000] |META: size=2 range=[32.000000,512.000000] sum=544.000000 mean=272.000000 nonzero=2 |SRC: mdct_engine=mdct64
[2025-06-11T13:45:08.868908][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_HIGH] MDCT_RAW_OUTPUT: coeffs=[-0.000030,-0.000027,-0.000023,-0.000017,-0.000010...-0.000027,-0.000022,-0.000016,-0.000010,-0.000003] |META: size=32 range=[-0.000041,0.000031] sum=-0.000240 mean=-0.000007 nonzero=32 |SRC: algorithm=mdct block=1 mdct_engine=mdct64
[2025-06-11T13:45:08.869065][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_HIGH] MDCT_PRE_ASSIGNMENT: details=[256.000000,32.000000,32.000000,2.000000] |META: size=4 range=[2.000000,256.000000] sum=322.000000 mean=80.500000 nonzero=4 |SRC: algorithm=mdct block=1 operation=pre_assignment
[2025-06-11T13:45:08.869162][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_HIGH] MDCT_BUFFER_BEFORE: coeffs=[0.000000,0.000000,0.000000,0.000000,0.000000...0.000000,0.000000,0.000000,0.000000,0.000000] |META: size=16 range=[0.000000,0.000000] sum=0.000000 mean=0.000000 nonzero=0 |SRC: algorithm=mdct block=1 operation=buffer_before_assignment
[2025-06-11T13:45:08.869247][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_HIGH] MDCT_BUFFER_AFTER: coeffs=[-0.000059,-0.000054,-0.000046,-0.000034,-0.000020...0.000063,0.000062,0.000057,0.000047,0.000033] |META: size=16 range=[-0.000059,0.000063] sum=0.000232 mean=0.000015 nonzero=16 |SRC: algorithm=mdct block=1 operation=buffer_after_assignment
[2025-06-11T13:45:08.869387][PYTRAC][mdct.py:481][mdct][CH0][FR000][BAND_HIGH] MDCT_BLOCK_OUTPUT: coeffs=[-0.000059,-0.000054,-0.000046,-0.000034,-0.000020...-0.000055,-0.000044,-0.000032,-0.000020,-0.000007] |META: size=32 range=[-0.000082,0.000063] sum=-0.000480 mean=-0.000015 nonzero=32 |SRC: algorithm=mdct block=1
[2025-06-11T13:45:08.869476][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_HIGH] MDCT_AFTER_SCALE: coeffs=[-0.000059,-0.000054,-0.000046,-0.000034,-0.000020...-0.000055,-0.000044,-0.000032,-0.000020,-0.000007] |META: size=32 range=[-0.000082,0.000063] sum=-0.000480 mean=-0.000015 nonzero=32 |SRC: algorithm=mdct block=1 scale_factor=2.0
[2025-06-11T13:45:08.869555][PYTRAC][mdct.py:491][mdct][CH0][FR000][BAND_HIGH] MDCT_AFTER_LEVEL: coeffs=[-0.000059,-0.000054,-0.000046,-0.000034,-0.000020...-0.000055,-0.000044,-0.000032,-0.000020,-0.000007] |META: size=32 range=[-0.000082,0.000063] sum=-0.000480 mean=-0.000015 nonzero=32 |SRC: algorithm=mdct block=1 level_applied=2.0
[2025-06-11T13:45:08.869640][PYTRAC][debug_logger.py:202][log_debug][CH0][FR000][BAND_HIGH] MDCT_AFTER_SWAP: coeffs=[-0.000007,-0.000020,-0.000032,-0.000044,-0.000055...-0.000020,-0.000034,-0.000046,-0.000054,-0.000059] |META: size=32 range=[-0.000082,0.000063] sum=-0.000480 mean=-0.000015 nonzero=32 |SRC: algorithm=mdct block=1 operation=swap_array
[2025-06-11T13:45:08.869718][PYTRAC][mdct.py:412][mdct][CH0][FR000][BAND_HIGH] MDCT_PRE_WINDOW: BLK2=[0.000017,0.000016,0.000016,0.000015,0.000014...0.000008,0.000006,0.000005,0.000005,0.000003] |META: size=16 range=[0.000003,0.000017] sum=0.000171 mean=0.000011 nonzero=16 |SRC:
[2025-06-11T13:45:08.869820][PYTRAC][mdct.py:413][mdct][CH0][FR000][BAND_HIGH] MDCT_WINDOW_FUNC: BLK2=[0.024541,0.073565,0.122411,0.170962,0.219101...0.534998,0.575808,0.615232,0.653173,0.689541] |META: size=16 range=[0.024541,0.689541] sum=5.967371 mean=0.372961 nonzero=16 |SRC:
[2025-06-11T13:45:08.869995][PYTRAC][mdct.py:427][mdct][CH0][FR000][BAND_HIGH] MDCT_WINDOW_APPLIED: BLK2=[0.000017,0.000016,0.000015,0.000015,0.000014...0.000006,0.000005,0.000004,0.000003,0.000002] |META: size=16 range=[0.000002,0.000017] sum=0.000160 mean=0.000010 nonzero=16 |SRC:
[2025-06-11T13:45:08.870091][PYTRAC][mdct.py:428][mdct][CH0][FR000][BAND_HIGH] MDCT_WINDOW_DIFF: BLK2=[-0.000000,-0.000000,-0.000000,-0.000000,-0.000000...-0.000001,-0.000001,-0.000001,-0.000001,-0.000001] |META: size=16 range=[-0.000001,-0.000000] sum=-0.000011 mean=-0.000001 nonzero=16 |SRC:
[2025-06-11T13:45:08.870176][PYTRAC][mdct.py:434][mdct][CH0][FR000][BAND_HIGH] MDCT_WINDOWED_FINAL: BLK2=[0.000000,0.000000,0.000000,0.000000,0.000000...-0.000002,-0.000002,-0.000001,-0.000001,-0.000000] |META: size=64 range=[-0.002011,0.005753] sum=0.005262 mean=0.000082 nonzero=57 |SRC:
[2025-06-11T13:45:08.870260][PYTRAC][mdct.py:438][mdct][CH0][FR000][BAND_HIGH] MDCT_WINDOWED: samples=[0.000000,0.000000,0.000000,0.000000,0.000000...-0.000002,-0.000002,-0.000001,-0.000001,-0.000000] |META: size=64 range=[-0.002011,0.005753] sum=0.005262 mean=0.000082 nonzero=57 |SRC: algorithm="mdct" mdct_size=32 window_type="sine" block=2
[2025-06-11T13:45:08.870489][PYTRAC][mdct.py:442][mdct][CH0][FR000][BAND_HIGH] MDCT_TRANSFORM_INPUT: BLK2=[0.000000,0.000000,0.000000,0.000000,0.000000...-0.000002,-0.000002,-0.000001,-0.000001,-0.000000] |META: size=64 range=[-0.002011,0.005753] sum=0.005262 mean=0.000082 nonzero=57 |SRC:
[2025-06-11T13:45:08.870609][PYTRAC][mdct.py:88][__call__][CH0][FR000][BAND_DEBUG] MDCT_SCALE_CURRENT: value=[0.500000] |META: size=1 range=[0.500000,0.500000] sum=0.500000 mean=0.500000 nonzero=1 |SRC: algorithm=mdct_internal operation=current_scale transform_size=64
[2025-06-11T13:45:08.870700][PYTRAC][mdct.py:92][__call__][CH0][FR000][BAND_DEBUG] MDCT_PRE_ROTATION: values=[0.000004,0.001708,0.088382,0.001085,0.000002...0.000001,0.084261,0.026694,0.000001,-0.000000] |META: size=24 range=[-0.000347,0.088382] sum=0.410832 mean=0.017118 nonzero=24 |SRC: algorithm=mdct_internal operation=pre_rotation
[2025-06-11T13:45:08.870807][PYTRAC][mdct.py:108][__call__][CH0][FR000][BAND_DEBUG] MDCT_FFT_INPUT: complex=[0.000002,0.000151,0.000058,0.000523,-0.000006...0.000004,0.000002,0.000001,0.000002,0.000000] |META: size=16 range=[-0.000030,0.000523] sum=0.000723 mean=0.000045 nonzero=16 |SRC: algorithm=mdct_internal operation=fft_input
[2025-06-11T13:45:08.870934][PYTRAC][mdct.py:121][__call__][CH0][FR000][BAND_DEBUG] MDCT_FFT_OUTPUT: complex=[0.000067,0.000806,0.000190,0.000734,0.000284...-0.000170,0.000177,-0.000447,0.000076,-0.000619] |META: size=16 range=[-0.000619,0.000806] sum=0.003218 mean=0.000201 nonzero=16 |SRC: algorithm=mdct_internal operation=fft_output
[2025-06-11T13:45:08.871111][PYTRAC][mdct.py:139][__call__][CH0][FR000][BAND_DEBUG] MDCT_POST_ROTATION: values=[0.000067,0.000806,0.088382,0.001085,-0.000007...0.000459,0.084261,0.026694,-0.000039,0.000030] |META: size=24 range=[-0.000039,0.088382] sum=0.406385 mean=0.016933 nonzero=24 |SRC: algorithm=mdct_internal operation=post_rotation
